"","ATE","ARB","EBAL","SBW","DYNBAL"
"1",0,0.378774047730856,0.492732530772096,0.292186203961304,0.188763633294117
"2",0,0.35891792106957,0.456883637375907,0.296006699042626,0.299810552178246
"3",0,0.348267381947942,0.454975885734762,0.327520980375892,0.322009044791919
"4",0,0.340320335451125,0.454909471677772,0.403458001127626,0.273347184817419
"5",0,0.327056894055204,0.485768990151026,0.856501909154077,0.317167170259683
"6",0,0.32124578827371,0.456465074064987,1.30427001369695,0.251533602019098
"7",0,0.31384693671976,0.488608602037229,1.31081301460579,0.236772791009849
"8",0,0.308800799749386,0.478949620634581,1.31081301460579,0.299558379219457
"9",0,0.307036056362455,0.458590279857507,1.31081301460579,0.248282470591794
