"","CATT","ARB","EBAL","SBW"
"1",0,0.069955443078534,NA,0.372502164687283
"2",0,0.0322415546042589,NA,0.286355239213863
"3",0,0.0207757832071704,NA,0.25791393249801
"4",0,0.0223124086619931,NA,0.0794853384963182
"5",0,0.0211759651610906,NA,0.315963461839156
"6",0,0.0142686426407224,NA,0.465131767762502
"7",0,0.00413518796294098,NA,0.399307295085083
"8",0,0.0014010596946189,NA,0.399307295085083
"9",0,0.00259147149587175,NA,0.399307295085084
