"","ATE","ARB","EBAL","SBW","DYNBAL"
"1",0,0.314564266894638,0.322146856996562,0.114496264691324,0.261498267229939
"2",0,0.307683120718999,0.368838110175066,0.113668382493622,0.214383728644062
"3",0,0.257147004095831,0.344058663903507,0.119686881084997,0.249788066256097
"4",0,0.306252141327856,0.358584470951223,0.195633281182263,0.347900340900486
"5",0,0.265160019722984,0.375983305115839,0.72291370092996,0.241412313622627
"6",0,0.273987919870877,0.325021993021992,1.37788538391445,0.271349334372738
"7",0,0.251354896022662,0.330049886421636,1.26034085470586,0.302930360931004
"8",0,0.273531339939089,0.381615954319853,1.26034085470586,0.226525907373952
"9",0,0.240108885044187,0.345025642281094,1.26034085470586,0.226008661076107
