"","CATT","ARB","EBAL","SBW"
"1",0,0.57246096888526,3.83783517336299,0.561377704583122
"2",0,0.861817941521303,3.5797857087329,0.828251084634866
"3",0,0.807341220118669,3.5797857087329,0.789199475805824
"4",0,0.747204079309939,3.5797857087329,0.584329319974636
"5",0,0.698842005766045,3.5797857087329,1.13709025620826
"6",0,0.656589933557834,3.5797857087329,1.0826344302931
"7",0,0.597951552265858,3.5797857087329,0.829804405846325
"8",0,0.559925575707145,3.5797857087329,0.829804405846327
"9",0,0.53613417088564,3.5797857087329,0.829804405846327
