"","ATE","ARB","EBAL","SBW","DYNBAL"
"1",0,0.183040022131025,0.142528030506026,0.192840309130171,0.238002874691751
"2",0,0.127201053094772,0.15382409842635,0.190784316826007,0.1756729897779
"3",0,0.132100393492158,0.132907237552693,0.182504980074301,0.31116488148899
"4",0,0.124562285799662,0.149014137124996,0.140693772576311,0.24980972322075
"5",0,0.127009897840357,0.148969143511069,0.293942037584678,0.189818247727391
"6",0,0.116768658173232,0.138951133280999,0.299627245051768,0.223584262071631
"7",0,0.129996931565931,0.162297957179561,0.257287678448085,0.200486216996924
"8",0,0.14819028972518,0.153556406250547,0.257287678448085,0.196800681790904
"9",0,0.121768045969388,0.15148207746202,0.257287678448085,0.210598495622133
